Age,StudyTimeWeekly,Absences,GPA,TotalActivities
16,5.45115497630801,27,0.3075940597283189,0
17,17.430913614162527,5,2.228511429722963,0
18,9.69984569154999,11,2.5064154144606747,2
18,6.111529186556515,10,1.9775380444250972,0
15,10.352778713788693,15,2.340811012860678,1
16,7.639160380905377,19,1.261128239702075,1
17,11.286021293396605,16,1.783001895562732,2
15,2.2906573665269647,19,1.501240091930044,0
16,19.939810056251023,8,2.2392539847060284,2
15,8.511117553934351,0,3.823801327886915,1
18,6.964612794147373,25,0.895261805081618,3
16,14.204196966325298,2,3.5326403833692965,1
15,7.27798812990665,20,1.022641733675116,0
15,16.66548610057515,22,1.960538709128941,0
17,9.085414487208505,8,2.7454918014149503,2
15,14.391168265308698,21,1.554112898573,2
16,2.149064328837731,18,0.7068253462731773,0
16,16.922383711102235,12,2.823600084682192,2
17,14.714359735562198,22,1.2934088269809283,2
16,4.234335569239313,13,2.126276926186896,1
18,2.905720194915733,19,1.112671201191301,0
16,6.325846974512488,18,1.2615877089185958,1
16,19.521411720638085,29,1.0784851348128086,2
15,5.136631491341173,22,0.6754583905284621,1
15,9.122544178932666,26,0.6854728696794552,2
16,0.6004045143467263,26,1.020926365102642,3
17,7.944550591324651,6,3.427620857629511,0
15,11.426400308662055,3,3.2485727923536656,0
17,19.062492250159305,11,2.278951504956563,0
16,10.334720898801288,22,0.8330790224853892,1
16,16.382146523553757,26,0.8570927943521445,0
18,10.94255285137801,13,1.744497662766337,1
15,0.815700268710362,1,2.806877505411242,2
16,6.300165503795481,0,3.490543307137981,2
18,11.510990156622064,27,0.6939648518623458,1
15,19.011879318622487,17,2.16155873707839,1
16,17.182607195024666,19,1.8933444720314547,0
16,4.567112283576953,7,2.882958070804152,2
15,4.40219660038327,2,3.270373860776488,3
15,4.023459342278015,25,1.027015599936749,3
15,18.449977926050064,5,2.48966890236666,3
16,17.053323062034412,21,1.7087987708583718,0
16,15.497668645058976,12,2.324093256836654,1
18,7.854702284484551,8,2.1974911457392072,0
17,10.087614085975336,8,2.500113299959695,1
15,9.286634895903056,19,1.0500058515104695,0
16,5.067962151187453,8,2.438440919001191,2
16,10.10056092297534,14,1.9146018444641888,0
15,0.6099309570550893,12,1.6278371303258028,2
17,2.6362074699491838,21,1.069524152365119,2
15,17.73179192337893,15,2.369652312774279,1
17,15.033595340628466,1,2.9747406949660418,0
16,8.457368181181742,25,0.3578088919508027,1
17,10.343007245677544,13,1.9225514899197131,2
18,7.399977719199549,26,0.33096690773874,0
16,14.81559734321345,5,3.219685483262613,1
18,15.683743584641592,1,3.9514599508156745,1
15,15.265703804063184,7,2.7952105534902603,0
15,14.452234496688993,3,3.5617432680571097,1
15,4.090086773855917,20,1.36108822691039,0
17,6.759399584809575,23,0.7389589820946485,1
16,9.3969086996735,13,2.3207725437642064,2
15,6.615859828553113,10,2.837891417954615,1
15,15.09880400316658,23,0.8273394905182188,1
16,6.587070484999094,27,0.8758837048232606,2
15,2.764641735706743,13,1.4679683162543722,1
18,7.980809040966081,11,2.122102757166825,2
16,19.598288655647607,15,2.4818134094533937,1
16,4.517628258671518,5,2.876083672610056,1
16,12.24317317886458,19,1.6626921985519796,1
18,8.659460996794126,0,2.9640587263043403,1
16,1.4204913529865326,11,2.03217846252961,2
18,9.75753211996119,6,3.207819245384204,1
16,14.043286572966249,7,2.553484846074773,0
17,10.264399516556376,8,3.128858646003016,2
15,17.442121274931623,1,4.0,2
17,5.778740333151653,16,1.357062701404827,1
15,1.7249834260792984,19,0.6848879979871082,1
18,18.73131223316012,12,2.2346962873244927,1
17,7.56392699056438,4,1.953200561311372,1
16,11.528111029072669,9,2.4709240029839887,1
15,15.84006252260392,11,2.512488758731327,1
15,6.486273277511612,16,2.0972515782565893,1
17,14.323290763552222,20,1.3451314633822888,2
18,2.7083769963565607,5,2.241727972459657,1
17,5.825874944110105,2,2.637348954652655,0
18,2.894212722730398,27,0.2861100389415956,1
18,16.224611168027156,14,2.0845477071034386,1
15,4.452984704535707,6,2.7778858935835875,1
17,14.348071108104206,29,0.4841831958032389,0
17,18.86596794491305,5,2.875735286006944,0
18,10.55544418137754,3,3.4713372144944583,0
17,10.800583845213756,18,1.3180744589421032,0
16,9.22067136195624,4,2.715908932047662,1
16,6.517802867872855,2,3.4745618447603603,1
17,9.513100618498342,25,0.9349429908719434,1
17,12.056150645335189,24,0.5185224297099189,1
18,19.719831443413188,8,2.726094628858152,1
16,18.755291186364484,5,3.099064650031246,1
16,17.243059165862434,12,2.0735452919667288,1
15,17.782610714097167,26,1.983133992222757,3
18,9.35698366584086,21,0.7662736791529805,0
15,13.148886543549295,27,0.6361329335031771,0
16,17.901334458724282,29,1.1480334125866043,3
18,7.859015299827061,19,1.7504046795082222,2
17,19.23524956690937,3,2.8211081074612654,1
18,8.31572124138366,1,3.240512073968693,3
17,12.021653307864312,25,0.7058616313604631,1
17,14.19609426544744,3,2.9127221778502177,1
18,19.011840261518767,7,2.894723042268489,0
17,4.8923254810453205,12,1.777279849146076,2
15,14.922619564772845,9,2.4571875145361584,1
16,10.416311722881645,17,1.9390765371477845,0
17,5.371142812412821,8,2.291686152272234,0
15,15.532136795927812,29,0.5847407288696445,1
17,11.04444560347693,0,2.905466160345195,3
16,13.219476412993515,12,1.7389421343230629,1
15,6.45802137155802,17,1.6698070522329402,1
16,9.6254790365521,14,1.6482889223547217,0
16,12.34708501976134,1,2.7103913101189026,2
15,8.09821628539688,10,1.956169125963332,1
15,3.967450796954026,28,0.6729361977994386,2
15,19.23280984630608,13,2.607172929225517,2
18,10.229350800852348,21,1.5660204997024247,2
15,14.67840740575401,14,2.197394591639808,0
15,8.220943871121163,13,2.332971816562523,1
15,7.102635280514327,15,1.773293697386631,1
15,8.1432859693425,22,1.1496496267546503,3
17,8.183932875712996,28,0.8409854510198023,0
18,10.883602318839072,14,1.5635740338353443,2
16,10.869397399627264,18,0.8707134779286393,0
15,9.943076317657432,26,0.61316598823277,2
17,2.695715698348762,8,2.5723917087049197,2
17,9.921509570010622,4,2.30759662333527,0
17,3.3820780084130297,4,2.3180465210933434,1
16,2.5227157259153032,10,2.31055728577378,1
15,18.652914346823355,27,1.5858200366928563,4
18,12.099000262954084,19,1.6306137401298542,2
18,13.189801162491683,24,1.558632200330993,2
17,8.035873406667275,23,0.6835053013860497,1
16,18.179617838297283,27,0.9709123787681464,0
16,12.75860979159331,3,3.3446266750887066,2
16,15.38339739047175,19,1.8859166518517383,1
18,7.371249380554277,17,1.4699645571762952,1
17,19.20023761638251,24,1.436375445405192,0
15,16.4092258031663,2,3.399542858486649,2
18,17.078969260290872,3,3.5635357914562173,1
17,3.443885348515085,13,2.0744387503601613,3
17,5.41926415742439,6,2.5040052870066454,0
15,5.712531993671542,25,0.9669488067667787,1
15,5.418184464937424,7,2.6910442047353333,0
15,17.10816324208576,23,0.8647850838512876,1
16,0.6376959041718422,15,1.993952452575168,1
15,1.521999779615486,19,1.2001797196357924,1
17,5.478297412598074,14,2.195712898261988,1
15,3.997459492988873,6,1.9012665239921251,1
17,4.637192277656967,25,0.8399765237396326,2
18,15.958863785066,16,1.3620437691526197,2
16,11.26253187784094,21,0.8507438645015205,0
18,0.1154132258593598,21,1.0033653059742336,1
18,8.586455314083905,21,1.3905396980299167,2
17,8.157698537007178,11,2.4399813258092324,2
18,2.2789053888908706,17,1.2433117162791911,1
17,13.522835772029143,23,1.9648466563741724,1
15,14.04194376758982,13,2.6882293307172063,1
15,14.417864381041952,14,2.7397016672595758,2
17,14.56941891117184,14,2.496121936033516,1
15,0.001056538645936,4,2.968807133269986,1
16,19.078416076934445,15,2.215944169222752,1
18,16.28417534109326,4,3.5037432645192648,1
16,18.079633931785708,1,3.3847294719580105,1
18,0.3128659061486827,19,1.417604009607429,0
15,18.677175915714788,27,1.139337063496313,0
16,16.195770573762093,24,0.7695898642280781,0
15,16.74438285917397,8,2.34844345354412,0
18,1.8657476944393705,21,0.3218314296846537,1
17,14.775560578371952,26,1.1241371864897378,2
17,19.19833379284182,8,2.7170969538329475,0
16,13.570946828363212,3,2.6565407804958623,0
15,11.411228092492127,14,1.5277480662258427,0
15,18.91259355497994,10,2.735672949043832,2
16,8.85874243468872,0,3.748102280530043,2
17,11.985871326209574,17,1.7062124885863237,0
18,9.526765869887324,28,0.9590415228646012,0
16,18.656924427205983,0,4.0,2
18,1.5216945353101452,7,1.8589248556209292,0
17,10.022394016506963,24,1.0007755569217258,0
15,13.739048827708766,15,2.413651872584266,2
17,15.83813076844474,25,1.1721916329362534,0
16,11.660372948882728,27,0.2759351000710758,1
15,18.17835488242908,21,1.907640379807341,1
16,18.839828937677435,17,2.018579782190191,1
16,1.2863844638716704,21,0.9157121795938512,0
17,8.047410790827488,8,3.12911663958354,2
16,0.4691804344230887,11,1.945989188418632,0
17,6.588333147488859,18,1.510058697488437,0
15,10.737364359412044,24,0.1530318116508149,1
17,18.215898610198977,17,1.7119846768416216,1
15,16.931086449308058,26,1.419977098603833,2
17,2.5499945334397145,4,2.438731252650425,1
18,1.860607494817914,26,0.3167559737315224,1
18,11.78534677513334,1,3.5433159148930136,1
16,10.642359449175654,6,3.1252696624964185,2
17,5.327552828600477,26,0.6550115881417289,1
17,17.989061691076703,9,3.5116138627312408,2
15,18.54732818923107,14,2.8625628192347974,1
16,8.052228766803253,24,1.1162284613450342,3
17,17.806051142270405,6,3.2011819553323124,1
16,7.678977885259453,27,0.1005921480894177,0
18,14.736336636594004,4,3.017133682391308,1
17,9.518844350954485,14,2.220548508939325,2
17,2.45166313014366,19,1.1110684623439582,2
16,18.55868402474043,27,0.9918923912020086,1
17,9.081931867550733,19,1.175347658120809,0
16,14.689740806448071,14,2.2925396421337085,1
17,7.343476288625843,9,2.2942213571902887,1
15,0.3776175715246932,23,0.3699206268971446,1
16,2.010607173836718,25,0.6657412071192984,2
17,9.924389589798489,28,0.7289188138326557,0
18,13.799287142527248,25,1.010198033751084,1
17,6.694706531585581,13,1.8298105464885008,0
18,13.909769183553006,25,0.940947219838506,1
18,13.97271178863912,25,1.1528666911541523,1
15,14.078718146556618,9,3.030196982539537,1
16,9.850437080410169,16,1.7570919535414902,1
17,18.29772300243008,20,1.966123442653016,1
15,9.783930359612311,13,1.301643735879369,1
17,9.005303869932764,1,3.772896608478868,2
18,3.98761638021254,15,1.922165909079572,2
16,6.15310174712673,12,1.789036775909554,0
17,0.8466898503660669,26,0.6329881184701,2
17,12.670705872323405,8,2.8504352924310816,2
18,4.970714878541857,6,2.684821286526617,0
17,6.083105089709302,15,1.899340250146643,1
17,15.416290433286424,9,2.454306701864281,1
18,6.544423663229077,23,1.2083322825671698,1
15,4.843917840262844,21,1.5269160461968396,1
18,3.381154982674115,8,2.6867167544354524,1
15,15.497168043639116,21,1.1307853592581485,1
16,2.5941251598005377,22,0.7411030550092116,0
15,9.07507520500707,6,2.8934002946535644,1
15,10.138602321543887,15,1.3763806884640657,1
16,13.747798253714292,8,1.935602560783459,0
15,12.665669646659907,26,1.0583113523259429,2
18,16.214413458903497,23,1.230428755834961,1
15,0.895028678524763,28,0.1470688699977313,1
16,5.928814495587944,16,1.1696905137872946,2
18,5.6026823755075945,19,1.016215042238629,0
16,2.9203381118421645,6,2.5210277348652257,2
16,5.783565077128863,10,2.027841922241568,0
17,6.195306282858068,7,2.670947554324345,1
17,10.437689238549568,6,2.8728793655039597,1
16,13.27408957852512,27,1.0296486453677298,1
16,7.622010272236281,18,1.757497312769606,0
16,14.389404626267623,19,1.895283343248585,2
17,6.7233067715916,11,2.035367286041147,3
17,5.805673546295207,6,2.053147894166025,0
15,10.823761117140489,7,2.329719254270638,0
15,0.4743272061158121,6,1.7562115530004156,1
16,1.5957824726800074,5,2.827342954327372,3
18,8.359390871730541,24,0.6937125121602848,0
18,18.85825422783513,8,2.953961921722677,1
17,14.430235596868473,26,0.9894684413187074,0
17,1.762531390011155,12,2.1370681063433614,1
17,16.926360255617475,6,3.03210533252155,2
16,14.64601541216362,7,2.804363175110951,1
18,12.218930514053064,21,0.6128025023431376,0
15,16.405859212183547,16,2.202232939648992,1
16,8.082196954859143,16,1.4102620381944773,0
15,4.430021017077054,15,1.4414095429135232,1
15,10.240467782175187,21,1.2335870210314048,2
16,10.976835111869477,1,2.7905751470187807,0
15,10.766527440198242,29,0.3785436345391653,0
18,11.301475829602106,7,2.1728123218250155,1
15,18.97409836478361,16,2.3916876827143443,2
18,18.04491246192463,12,1.7831074672235316,1
18,17.514340731178788,17,1.7859269858399722,2
18,16.028336218172544,23,1.2687721230682183,1
17,18.868562145305702,27,1.4868656515688805,1
15,1.969892833588065,21,1.0619359966520148,1
16,5.30246522891479,27,0.0,1
16,9.901118913091697,9,2.1516179803357813,0
15,16.930689862468103,1,3.5974890937641693,2
17,10.10331423045465,1,3.812757187598897,2
17,14.960694786831771,26,1.1767815056705988,3
18,2.7791981049783243,13,1.948327515860377,3
15,5.048276259531203,15,1.8080971980423568,1
15,14.635521900753448,6,3.222140089605496,2
16,3.294680177754481,20,0.8092601434109807,1
15,7.027118693098535,20,1.2945928801079334,2
17,5.2973251562714285,23,1.0777476837996005,1
15,6.997233884449569,11,2.920181898407056,1
16,14.166480981559406,27,0.7961429158962126,0
18,7.35694362285602,22,1.446052351501112,0
16,11.105266452158803,27,0.9401842567137784,1
16,1.998637541088193,13,1.7820606670994417,1
18,16.100353864692558,24,1.1058998695955586,1
16,7.397772512962497,3,2.81347034515229,1
16,12.97068318066685,25,1.65178667236737,3
15,14.507792033236653,3,3.603507572240497,2
15,4.193218442234008,17,1.5269602894052965,1
18,17.693499699066997,2,3.4590447338738057,2
15,12.32448503213906,0,3.3339700023673537,1
15,8.57450283502963,16,1.7181817231817458,0
16,3.646703671564391,6,3.1832324893858304,3
17,18.846018758024133,29,0.9966476630212407,1
15,15.101364082632502,15,2.525086321570887,3
17,4.1604912546649775,29,0.512852046329121,1
15,6.75421549448449,4,2.864498066852598,2
15,16.193485161761465,18,1.733364046560005,1
18,13.91355326430678,6,2.9868916209305363,1
18,15.315685854314488,13,2.565368052695248,0
18,8.824022044258648,1,3.1391893048250425,1
17,14.329525252843338,2,3.636416567860032,2
16,7.729874457278274,16,1.467442366638756,1
15,4.225258338763929,15,1.7995311493172337,0
15,12.6535406968272,7,3.1831261171881216,1
15,19.520278511975885,17,1.441964197006561,0
17,6.212019427906592,14,1.8815889866263615,3
18,9.219391844250794,6,3.1326292974173744,1
16,13.480027421397072,26,0.8142853492286524,1
17,10.830125642449758,8,2.4777903742896354,0
18,16.868555914180984,5,2.9713320163258232,1
17,15.234854129390316,17,2.071972431377945,1
16,1.1659440772471408,17,1.6356867327778124,3
18,19.96842467847548,24,0.9062765162662464,0
17,15.048049074389343,25,0.8090678531539729,0
16,17.278066325882264,23,1.6838320257206556,0
15,13.023954241906928,13,3.138784394067383,2
16,17.125702560935245,13,1.798950340087624,1
15,2.247659498574188,13,1.687307435197655,3
17,6.954756711186311,24,0.9030855768578068,1
18,17.528418872089855,3,3.137624350847544,1
18,4.033104225337844,3,3.189217169770364,1
17,1.564841971600455,14,1.795369078193629,1
18,15.76237879890438,14,2.435958199527401,2
18,16.709723112865923,17,1.6884896091579062,0
15,3.253044363798012,13,1.8440563794665372,0
17,17.08691965565431,25,1.3055845144947993,0
16,13.735355911943392,0,3.545153035874012,1
15,10.40165366433168,9,2.17234554236808,1
17,16.6050038556277,28,0.3751478505639292,1
15,8.384984986379315,19,1.5578704926030598,2
16,3.879879124467944,9,2.185710840310208,0
16,5.697053532212273,9,2.4598046717382283,1
17,10.103280365866295,26,0.4275685065973586,1
16,10.626615853463514,23,0.8719991150294315,1
15,16.111616528824673,1,3.2229374986891246,1
16,15.827054473046688,28,0.8181261027428247,2
15,11.627331144091498,27,0.6189366143827062,1
15,15.615709667309527,26,1.1746095143108737,1
16,3.83546916587342,7,2.8005690841335875,2
17,1.0012905418658868,0,2.995458295719109,0
18,17.472676452694003,0,3.353659743298607,1
16,1.5110898752553914,3,2.7326611971495227,0
15,4.933768594879946,6,2.555667542727533,1
15,13.906378992487692,8,2.378050042081803,2
16,8.188958752546183,15,2.0607924590958486,0
17,17.526279398310177,4,3.1152505558547765,0
17,5.959595893245391,1,3.453790618896306,1
15,0.2374269333871859,27,0.0,1
15,6.013112811214882,22,1.0281836891510068,0
17,11.561500983696632,10,1.989455195588546,1
18,7.518767508065867,17,1.6720340583678444,0
16,10.697455115175105,24,0.8762666604767739,2
15,17.531962376700374,24,0.8597452884552536,1
15,18.24970108460737,18,1.970600159244711,1
17,5.319481293082243,12,2.268850734169383,1
16,9.242809465398016,23,1.11944101772116,1
17,10.982880304829024,10,2.370893096932428,2
16,18.982249137764946,19,1.499701931968684,0
16,19.972346383287693,18,1.8790984603853385,1
16,4.708144976830533,16,1.699348106354839,0
15,14.539597426916307,4,3.3675911599478865,1
18,7.560621244663903,12,1.2878189977208636,0
17,0.1621639377242645,29,0.0,0
18,0.1850504487180471,26,0.5764027197831978,0
17,9.211320151245117,19,1.9922988471433196,3
16,9.766698260086692,0,3.043931624402609,1
15,0.4513939314688531,9,1.756186167808898,0
18,13.73854833548605,7,3.2537859623175915,2
15,5.880067771899062,23,1.0933875706255465,2
17,11.197862030718987,28,0.763471998256058,1
15,6.018381463308375,7,2.2973555861936927,0
15,3.342686297386144,18,1.6511561293797232,2
18,8.143474771977505,5,2.827614868021281,2
16,4.645467295810015,11,2.0557722559036584,1
15,10.69601953838336,27,0.7697406121390962,1
16,3.976570605729599,6,2.635693450834733,0
17,10.168119532892542,15,1.9337798086138684,1
15,3.147570297377351,8,2.7157532703177374,2
18,13.4194941897157,20,1.325172784257977,1
17,15.07875368882848,24,1.2450911401798577,1
17,2.2078846849986755,21,1.3339741028791137,0
18,9.356048240746784,9,2.622327676479096,0
15,1.4174340130974716,9,2.407284043136154,1
15,11.963648910840048,9,2.266160309674473,0
17,5.288085958592907,19,1.7609996788469535,1
15,10.552489136774156,28,0.8130174224118295,1
16,10.349220187685823,15,2.19241453410119,3
18,18.487086923876006,0,3.211743755038164,1
16,10.981664451374458,16,1.2782356660108654,0
15,11.659969594366313,29,0.9238316977083888,3
17,8.033062515287606,25,1.3250390169983148,2
18,18.981592063656336,20,1.6094102771441563,1
15,15.543718188792193,28,1.2628487317952892,2
15,5.708105806056832,13,2.2435930907680928,1
17,16.88419171552464,18,1.5576879646413533,1
17,8.6479272037018,20,1.1625740735001573,1
16,16.57334287067188,20,1.6806611823420308,1
18,16.45776136587004,16,1.599424076132399,2
18,3.777403735257088,13,1.2738181762310288,0
17,14.022822627671538,7,2.210289203345338,0
16,5.812859386130622,20,1.0085719028530793,0
18,5.949853399853364,20,0.968725634893168,0
17,5.926961537611614,8,2.681277359272072,0
15,14.511364951198964,7,2.4013738525578114,2
18,4.596520835850722,12,2.376854346050859,1
16,0.0181167049218045,16,1.94767693624079,2
16,14.304737069652662,18,1.7797561259491266,1
16,3.423694876702505,27,0.5575488870769554,1
15,2.089647906156693,6,2.79540580881386,2
18,4.750322411881203,16,1.5147637597128956,0
18,7.598010446454079,0,3.040729612939948,0
15,9.518126549464014,4,3.208461746184048,1
18,0.8914008142526164,24,0.621119927824666,1
15,19.411466652547208,5,2.7996697335356093,1
15,14.321261068391165,25,1.3023928842500831,0
15,6.463881306486723,1,3.482452519043289,2
16,6.373945145707946,26,1.2523485891697117,1
18,8.970850987369188,24,1.16974580305184,1
15,12.52489645526066,15,2.2847914471212656,2
18,2.927461331779355,21,1.021019253339771,0
16,3.7785962752990474,4,2.8973550040674096,2
15,17.18869165667102,4,3.2759034528026745,1
17,5.125098477781451,11,2.430091199210449,2
16,7.603899959503551,2,3.228448079477929,2
17,17.42543701900234,29,0.2145700909687167,0
18,13.26295658799645,15,2.024030375549312,1
18,6.834237586833767,5,3.03416743887847,1
16,13.673990914492416,14,1.6998253090682822,1
18,0.3936643076282742,14,2.0956481907808397,3
17,14.712853200227304,28,0.5242135665585334,0
15,9.74032081032479,15,1.3026414038177534,0
15,16.263642945689224,19,2.1371244106086893,2
15,19.092753040129367,12,2.4222760935888,2
16,18.515770989891365,11,2.569614181305555,0
18,18.18530086910681,9,2.70295861751592,1
17,10.243399118677743,13,2.3116704996467785,3
18,7.202842282778761,1,3.384992088760673,1
18,9.300706494613456,28,0.3907558869817938,0
18,13.797920066267215,2,3.597766084455523,0
15,17.679955537423734,8,2.275665113075239,1
17,4.139726060002391,10,2.710576700770992,1
17,18.36386316923406,10,2.5559753763709523,2
18,16.303604639397783,24,1.027727966185627,2
15,19.57712030356469,21,2.0956913654305778,1
15,17.605035465633744,9,2.380839869039285,0
17,5.598746593838133,25,0.66207873669096,0
15,2.119118226880954,13,1.9965131156897773,1
15,2.2448214398317723,8,2.1398641508658107,1
15,5.8244663715655225,19,1.361434707190739,1
16,12.283674479690784,26,0.4958590410264636,1
18,16.086406521943452,20,1.28766735664722,1
17,17.985006139631295,9,2.6650755516566824,2
17,12.475067687384657,21,0.954787542101481,0
16,0.1126262549610745,28,0.0,0
18,3.7263355303706702,8,2.3169599744650875,1
17,1.994524077067359,28,0.6743629436081446,2
15,7.2664895113802,4,2.53663378226987,0
17,10.027019872674918,7,2.3433313526833226,1
15,0.8679435715712169,10,2.2404508383745223,0
16,6.969559515913106,0,3.0526409582889382,0
15,3.583593492506452,20,0.9538406849215224,1
17,12.94140332517748,9,2.596111264562239,3
17,9.2854473864868,0,4.0,3
17,9.906352938678175,25,1.0823899503415932,2
16,8.553835760669221,29,0.5282255514744685,1
16,19.12039420973134,21,1.4627462917493628,1
18,4.294702502431265,6,2.006721725237717,0
17,10.333285196877489,27,0.4733008709069619,0
15,14.72034736730672,13,2.3780489451557907,2
16,11.13688826269125,4,3.546432808712968,2
17,18.580417714336026,16,2.288466675256948,1
17,7.559367112825683,21,1.3399355086329854,1
16,9.27351611546356,25,0.8131476267952477,1
18,1.7704463042945684,20,1.5561060712293842,2
16,12.17998222103857,5,3.262922354666704,2
16,5.764239368962121,15,2.179357068500431,1
15,3.206180790311377,10,2.220050546998637,3
15,10.89062585809016,9,2.226513595090375,1
18,10.646205267598212,14,1.5656478476708735,0
17,1.517432824480951,6,2.0787778990811447,1
16,13.964309069889456,22,1.5624112622115092,1
18,12.475443813017058,1,3.5729453198762804,2
15,3.780345654929944,11,2.073033167181521,1
16,9.388697243080877,18,1.2889376961826329,1
17,14.4064583295712,11,2.5474496063949026,0
15,10.58871481082553,15,2.037768574636005,1
15,7.909781523671404,5,2.915898132959834,0
15,6.446769161618873,2,2.799063885002723,1
18,12.207877332881072,1,3.2501100112534,1
17,18.78217396620481,19,1.8233231026458456,1
16,13.434896809549668,4,2.992912336093737,1
18,1.49491807272631,10,2.6317363035461985,1
18,9.213699469642677,25,0.9326697393710618,1
18,17.81648263021255,24,0.8722095356275656,1
15,1.8892485160217376,2,2.4515024403351484,1
17,19.77751424275087,2,3.4959497421090022,2
18,18.981387872908428,21,1.0888824821778935,0
16,1.5654896145975172,4,3.9794209177543953,2
17,18.668266408991094,21,1.521013489971915,2
16,7.262651805189244,22,0.7662574469888989,0
17,16.89418334151725,10,2.471395779180272,1
16,8.36766675426543,2,3.286585133610396,1
15,8.817102254050317,12,2.121473442487156,2
18,12.684861819550852,20,1.3476334931151803,0
16,15.489548385519669,7,2.4629431182407853,0
17,0.6757830189649727,19,1.0410289006678957,0
18,11.863119910542686,9,2.669979035304761,1
18,3.73465988194742,1,2.735041610764964,0
17,6.918990357264059,3,2.742091793566248,0
16,6.95937332310433,17,0.9842942952193188,0
15,9.381206804423073,18,1.4547228982036302,1
15,6.682728237523468,3,3.1585923238952263,2
16,2.147222369013355,19,1.0674108498772592,1
18,2.912574770509029,25,0.5694198849254213,2
18,0.6687597112219534,8,1.934761727404891,1
18,9.404981706575086,15,1.8491038760645369,0
18,19.08895389705977,25,0.825019641346986,0
16,2.313504472962331,5,2.913898458953871,1
18,18.92528986006164,24,1.1645391660958937,3
17,14.667230294641872,3,2.928219390714798,1
18,12.749976058683265,8,2.6523548127186087,2
15,12.905555106471258,26,0.7093533742145925,2
18,16.53455296792564,12,2.5094912303073182,0
16,2.1383972875964274,8,1.979379413769687,2
15,10.095086471310834,5,2.956254523615616,0
16,13.941822765215171,20,1.1919290455522094,0
16,11.736408901471274,18,1.810037822647263,0
15,16.655581420465893,13,2.539112848520151,1
16,1.44543418022703,20,1.3956306751141432,2
16,13.81402078998332,14,2.000084011141924,0
18,10.680554607694354,2,3.4555094110343934,1
17,7.583217279598868,4,3.279149727025028,1
16,6.8054996446806175,20,1.142332879526157,1
16,12.416652655483858,17,1.8032967626292096,2
16,17.819907492885296,13,2.1400138778043982,1
